"ID"	"kmer_coverage"	"bioproject"	"biosample"	"bioproject_title"	"bioproject_description"	"refs"	"sample_acc"	"assay_type"	"center_name"	"experiment"	"sample_name"	"organism"	"longitude"	"latitude"	"selected_location"	"locations"	"disease_source"	"disease_text"	"do_label"	"do_id"	"tissue"	"tissue_source"	"tissue_text"	"bto_id"	"contigs_n50"	"contigs_nbseq"	"contigs_maxlen"	"contigs_sumlen"	"unitigs_n50"	"unitigs_nbseq"	"unitigs_maxlen"	"unitigs_sumlen"	"instrument"	"librarylayout"	"libraryselection"	"librarysource"	"library_name"	"platform"	"sra_study"	"releasedate"	"mbytes"	"avgspotlen"	"mbases"	"biosamplemodel_sam"	"collection_date_sam"	"location_count"	"location_avg_coverage"	"location_max_coverage"	"location_min_coverage"	"location_med_coverage"
"SRR19738258"	"1"	"PRJNA850448"	"SAMN29182096"	"Transcriptional response to VZV infection is modulated by RNA Polymerase III in lung epithelial cell lines"	"Short interspersed nuclear elements (SINEs) are retrotransposons that generate exclusively double-stranded noncoding RNAs transcribed by the ancestral RNA polymerase III (Pol III), a multi-subunit polymerase. Although SINE ncRNAs are generally transcriptionally repressed, they can be induced in response to viral infections and can stimulate immune signaling pathways. Indeed, mutations in Pol III have been associated with poor antiviral interferon response following infection with varicella zoster virus (VZV). In this study, we probed the role of Pol III transcripts in the detection and initial immune response to VZV by characterizing the transcriptional response following VZV infection of wild type A549 lung epithelial cells as well as A549 cells lacking specific RNA sensor MAVS, or interferon-stimulated genes RNase L and PKR in presence or absence of functional RNA Pol III. Multiple components of the antiviral sensing and interferon signaling pathways were involved in restricting VZV replication in lung epithelial cells thus suggesting an innate defense system with built-in redundancy. In addition, RNase L deficiency led to a unique transcription profile indicating that RNA Pol III transcriptcs can act as immune sensors of VZV infection. Collectively, these findings suggest an essential role for RNA Pol III in the antiviral response to VZV infection."	"PMC:9359802"	"SRS13477241"	"RNA-Seq"	"UNIVERSITY OF KENTUCKY"	"SRX15784122"	"A549_RL6KO"	"Homo sapiens"	""	""	""	""	""	""	""	""	"lung"	"tissue"	"lung"	"BTO_0000763"	"295"	"1491339"	"20512"	"253262205"	"70"	"9966868"	"2695"	"633075561"	"Illumina HiSeq 4000"	"PAIRED"	"cDNA"	"GENOMIC"	"RL_Untransfected_Infected_-49"	"ILLUMINA"	"SRP382324"	"2022-07-12T00:00:00"	"3393"	"291"	"11225"	"Human"	""	"0"	""	""	""	""
"ERR6150245"	"1"	"PRJEB45678"	"SAMEA8946463"	"A Variant allele in Varicella-Zoster Virus Glycoprotein B, Selected during Production of the Varicella Vaccine, Contributes to its Attenuation"	"Attenuation of the live varicella Oka vaccine (vOka) has been attributed to mutations in the genome acquired during cell culture passage of pOka (parent strain); however, the precise mechanisms of attenuation remain unknown. Comparative sequence analyses of several vaccine batches showed that over 100 single-nucleotide polymorphisms (SNPs) are conserved across all vaccine batches; six SNPs are fixed or nearly fixed, suggesting that these SNPs are responsible for attenuation. By contrast, prior analysis of chimeric vOka and pOka recombinants indicates that loci other than these six SNPs contribute to attenuation. Here, we report that pOka consists of a heterogenous population of virus sequences with two nearly equally represented bases, G or A, at nucleotide 2096 of ORF31 which encodes glycoprotein B (gB) resulting in arginine (R) or glutamine (Q), respectively, at amino acid 699 of gB. While 2096A/699Q is dominant in vOka (99.99 to 100%). gB699Q/gH/gL showed significantly less fusion activity than gB699R/gH/gL in a cell-based fusion assay. Recombinant pOka with gB-669Q (rpOka-gB699Q) had a similar growth phenotype as vOka during lytic infection in cell culture; however, rpOka-gB699R showed a growth phenotype similar to pOka. rpOka-gB699R entered neurons from axonal terminals more efficiently than rpOka-gB699Q in the presence of cell membrane-derived vesicles containing gB. Strikingly, when a mixture of pOka with both alleles equally represented was used to infect human neurons from axon terminals, pOka with gB699R was dominant for virus entry. These results identify a variant allele in gB that contributes to attenuation of vOka."	"PMC:9426484"	"ERS6629237"	"WGS"	"NEW YORK UNIVERSITY SCHOOL OF MEDICINE"	"ERX5787069"	"SAMEA8946463"	"Human alphaherpesvirus 3"	"-73.9743"	"40.7423"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"213"	"224308"	"16599"	"34863047"	"107"	"1225506"	"796"	"85371441"	"NextSeq 550"	"PAIRED"	"RANDOM"	"GENOMIC"	"vOka_14d_latency_rep2"	"ILLUMINA"	"ERP129818"	"2021-10-04T00:00:00"	"308"	"398"	"515"	""	""	"26"	"0.99"	"1"	"0.82"	"1"
"ERR244068"	"1"	"PRJEB2768"	"SAMEA1709529"	"Herpesvirus_whole_genome_sequencing"	"Very little is known about genome diversity of herpesviruses and there are currently very few genome sequences in Genbank. Whole genome sequencing of large DNA viruses is complicated by the difficulty in separating virus DNA from human DNA. In this project we will address this issue by using Agilent SureSelect technology and Illumina deep sequencing to sequence several members of the herpesvirus family, including Epstein Barr virus (EBV, HHV4), Kaposi’s sarcoma associated herpesvirus (KSHV, HHV8) and varicella zoster virus (VZV, HHV3). We have designed custom baits to the available reference sequences and will use these to pull out virus sequence from host DNA and then Illumina sequence the captured virus DNA. The short read data will be assembled into a genome consensus sequence for each virus and importantly, allow analysis of virus minority species, which may be important for pathogenesis.  We will use a range of samples including DNA from cell lines latently infected with either EBV or KSHV or both viruses. These data will enable an initial estimation of genome diversity and highlight differences at the genetic level between EBV and KSHV from different cell lines. Further studies will generate herpesvirus genome sequences from clinical samples, including varicella, Kaposi’s sarcoma and nasopharyngeal carcinoma to investigate virus genetic diversity and pathogenic determinants.  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-lymphocryptovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-rhadinovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-simplexvirus"	"PMC:11943181,8235469"	"ERS074864"	"WGS"	"SC"	"ERX218602"	"SAMEA1709529"	"human gammaherpesvirus 4"	"-81.04537"	"33.99882"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"39"	"20991"	"26470"	"999188"	"37"	"247880"	"874"	"9794413"	"Illumina HiSeq 2000"	"PAIRED"	"RANDOM"	"GENOMIC"	"2674240"	"ILLUMINA"	"ERP001026"	"2013-03-23T00:00:00"	"126"	"200"	"248"	""	""	"39"	"0.95"	"1"	"0.52"	"1"
"SRR8159670"	"1"	"PRJNA503899"	"SAMN10380626"	"Insights into the role of immunomodulation of ZIKV-infected UCMSC by using transcriptomic analysis."	"RNA profiles of UCMSC infected with various ZIKV strains were generated by High-throughput sequencing using Illumina Hi-seq 2500Overall design: Investigation of host immunesuppression effect differences in response to infection with ZIKV two strains."	"PubMed:32902370"	"SRS4017822"	"RNA-Seq"	"GEO"	"SRX4980513"	"GSM3457522"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"512"	"455113"	"16387"	"69924445"	"45"	"6805543"	"3904"	"327739867"	"Illumina HiSeq 2500"	"PAIRED"	"cDNA"	"TRANSCRIPTOMIC"	""	"ILLUMINA"	"SRP167893"	"2018-11-07T00:00:00"	"5117"	"202"	"7288"	""	""	"0"	""	""	""	""
"ERR244065"	"1"	"PRJEB2768"	"SAMEA1709554"	"Herpesvirus_whole_genome_sequencing"	"Very little is known about genome diversity of herpesviruses and there are currently very few genome sequences in Genbank. Whole genome sequencing of large DNA viruses is complicated by the difficulty in separating virus DNA from human DNA. In this project we will address this issue by using Agilent SureSelect technology and Illumina deep sequencing to sequence several members of the herpesvirus family, including Epstein Barr virus (EBV, HHV4), Kaposi’s sarcoma associated herpesvirus (KSHV, HHV8) and varicella zoster virus (VZV, HHV3). We have designed custom baits to the available reference sequences and will use these to pull out virus sequence from host DNA and then Illumina sequence the captured virus DNA. The short read data will be assembled into a genome consensus sequence for each virus and importantly, allow analysis of virus minority species, which may be important for pathogenesis.  We will use a range of samples including DNA from cell lines latently infected with either EBV or KSHV or both viruses. These data will enable an initial estimation of genome diversity and highlight differences at the genetic level between EBV and KSHV from different cell lines. Further studies will generate herpesvirus genome sequences from clinical samples, including varicella, Kaposi’s sarcoma and nasopharyngeal carcinoma to investigate virus genetic diversity and pathogenic determinants.  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-lymphocryptovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-rhadinovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-simplexvirus"	"PMC:11943181,8235469"	"ERS074894"	"WGS"	"SC"	"ERX218599"	"SAMEA1709554"	"human gammaherpesvirus 4"	"-81.04537"	"33.99882"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"154"	"15244"	"3382"	"1373996"	"72"	"194952"	"908"	"11577509"	"Illumina HiSeq 2000"	"PAIRED"	"RANDOM"	"GENOMIC"	"2754510"	"ILLUMINA"	"ERP001026"	"2013-03-23T00:00:00"	"54"	"200"	"79"	""	""	"39"	"0.95"	"1"	"0.52"	"1"
"ERR244073"	"1"	"PRJEB2768"	"SAMEA1709577"	"Herpesvirus_whole_genome_sequencing"	"Very little is known about genome diversity of herpesviruses and there are currently very few genome sequences in Genbank. Whole genome sequencing of large DNA viruses is complicated by the difficulty in separating virus DNA from human DNA. In this project we will address this issue by using Agilent SureSelect technology and Illumina deep sequencing to sequence several members of the herpesvirus family, including Epstein Barr virus (EBV, HHV4), Kaposi’s sarcoma associated herpesvirus (KSHV, HHV8) and varicella zoster virus (VZV, HHV3). We have designed custom baits to the available reference sequences and will use these to pull out virus sequence from host DNA and then Illumina sequence the captured virus DNA. The short read data will be assembled into a genome consensus sequence for each virus and importantly, allow analysis of virus minority species, which may be important for pathogenesis.  We will use a range of samples including DNA from cell lines latently infected with either EBV or KSHV or both viruses. These data will enable an initial estimation of genome diversity and highlight differences at the genetic level between EBV and KSHV from different cell lines. Further studies will generate herpesvirus genome sequences from clinical samples, including varicella, Kaposi’s sarcoma and nasopharyngeal carcinoma to investigate virus genetic diversity and pathogenic determinants.  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-lymphocryptovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-rhadinovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-simplexvirus"	"PMC:11943181,8235469"	"ERS074869"	"WGS"	"SC"	"ERX218607"	"SAMEA1709577"	"Human alphaherpesvirus 3"	"-81.04537"	"33.99882"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"44"	"7839"	"3055"	"424090"	"36"	"201193"	"959"	"7699067"	"Illumina HiSeq 2000"	"PAIRED"	"RANDOM"	"GENOMIC"	"2674245"	"ILLUMINA"	"ERP001026"	"2013-06-13T00:00:00"	"227"	"200"	"374"	""	""	"39"	"0.95"	"1"	"0.52"	"1"
"SRR15912270"	"1"	"PRJNA763785"	"SAMN21449413"	"Heterochromatin rewiring and domain disruption-mediated chromatin compaction during erythropoiesis"	"Erythropoiesis in mammalian involves chromatin compaction which is initiated in the early stage of terminal differentiation. The proper condensation of chromatin is essential for the subsequent enucleation of erythroblast, but the characteristics of chromatin compaction and chromatin architecture changes in erythropoiesis are poorly understood. Here, we show that the formation of H3K9me3 long-range interactions which mediated heterochromatin three-dimensional rewiring participant in human erythroid chromatin condensation. TADs structure attenuated and boundary strength weakened globally but selectively maintaining in active chromatin region during terminal erythropoiesis. We demonstrate that the erythroid master regulators GATA1 safeguard the active chromatin structure and ensure the appropriate gene expression, under the chromatin condensation of human terminal erythropoiesisOverall design: Hi-C was performed on human Pro-, Ortho-erythroblast, KO-GATA1 and KO-control samples, and each sample has 2 replicates. The KO-KLF1 sample only has one replicate."	"PubMed:36914797"	"SRS10179329"	"Hi-C"	"GEO"	"SRX12202684"	"GSM5582263"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"33"	"1594452020"	"4478"	"57507673777"	"HiSeq X Ten"	"PAIRED"	"other"	"GENOMIC"	""	"ILLUMINA"	"SRP337374"	"2023-07-31T00:00:00"	"118362"	"300"	"381149"	""	""	"0"	""	""	""	""
"SRR4098584"	"1"	"PRJNA324581"	"SAMN05713719"	"Clinical sequencing Metagenome Metagenomic assembly"	"Metagenomic sequencing of samplings from clinical infections. Sample types include stool, nasopharynx, skin, etc."	""	"SRS1658284"	"OTHER"	"THE GENOME INSTITUTE AT WASHINGTON UNIVERSITY SCHOOL OF MEDICINE"	"SRX2067121"	"H_LA-CC25-1"	"viral metagenome"	"-90.19956"	"38.62775"	"geo_loc_name"	"{""geo_loc_name_sam"": [-90.19956, 38.62775], ""geo_loc_name_country_calc"": [""-77.03196"", ""38.89036""]}"	""	""	""	""	""	""	""	""	"456"	"1834"	"3425"	"274651"	"47"	"296296"	"1231"	"12523794"	"Illumina HiSeq 2500"	"PAIRED"	"Hybrid Selection"	"METAGENOMIC"	"H_LA-CC25-1"	"ILLUMINA"	"SRP083744"	"2017-09-01T00:00:00"	"88"	"237"	"278"	"Metagenome or environmental"	""	"8"	"0.9"	"1"	"0.58"	"1"
"ERR2282604"	"1"	"PRJEB12889"	"SAMEA104554530"	"Sequencing_extracted_nucleic_acid_from_the_National_Collection_of_Pathogenic_Viruses"	"This project aims to sequence the genomes of DNA viruses in the National Collection of Pathogenic Viruses (NCPV) run by Public Health England.  The NCPV preserves well-characterised, authenticated human pathogenic viruses in a secure facility, and supplies the agents or nucleic acids derived from them to the scientific community. The genomes sequenced within this project will be a valuable additional resource that will also be made available to the scientific community."	""	"ERS2165814"	"WGS"	"THE WELLCOME TRUST SANGER INSTITUTE"	"ERX2333930"	"SAMEA104554530"	"Human alphaherpesvirus 3"	"-0.13553"	"51.52546"	"INSDC center name"	""	"ArrayExpress-SPECIES"	"varicella"	"chickenpox"	"DOID_8659"	""	""	""	""	"231"	"1470127"	"8274"	"196126962"	"93"	"7179385"	"1378"	"470302824"	"Illumina HiSeq 2500"	"PAIRED"	"RANDOM"	"GENOMIC"	"DN457955J:F3"	"ILLUMINA"	"ERP014414"	"2018-02-08T00:00:00"	"1022"	"500"	"1748"	""	""	"2"	"0.84"	"1"	"0.68"	"0.84"
"SRR23991544"	"1"	"PRJNA949617"	"SAMN33950807"	"Lack of strong innate immune reactivity renders macrophages alone unable to control productive Varicella-Zoster Virus infection in an isogenic human iPSC-derived neuronal co-culture model."	"With Varicella-Zoster Virus (VZV) being an exclusive human pathogen, human induced pluripotent stem cell (hiPSC)-derived neural cell culture models are an emerging tool to investigate VZV neuro-immune interactions. Using a compartmentalized hiPSC-derived neuronal model allowing axonal VZV infection, we previously demonstrated that paracrine interferon (IFN)-α2 signalling is required to activate a broad spectrum of interferon-stimulated genes able to counteract a productive VZV infection in hiPSC-neurons. In this new study, we now investigated whether innate immune signalling by VZV-challenged macrophages was able to orchestrate an antiviral immune response in VZV-infected hiPSC-neurons. In order to establish an isogenic hiPSC-neuron / hiPSC-macrophage co-culture model, hiPSC-macrophages were generated and characterised for phenotype, gene expression, cytokine production and phagocytic capacity. Even though immunological competence of hiPSC-macrophages was shown following stimulation with the VZV mimic poly(dA:dT) or treatment with IFN-α2, hiPSC-macrophages in co-culture with VZV-infected hiPSC-neurons were unable to mount an antiviral immune response capable of suppressing a productive neuronal VZV infection. Subsequently, a comprehensive RNA-Seq analysis confirmed the lack of strong immune responsiveness by hiPSC-neurons and hiPSC-macrophages upon, respectively, VZV infection or challenge. This may suggest the need of other cell types, like T-cells or other innate immune cells, to (co-)orchestrate an efficient antiviral immune response against VZV-infected neurons.Overall design: We generated bulk RNA-seq samples from both hiPSC-neurons and hiPSC-macrophages, stimulated with the pro-inflammatory pdAT or cell-free VZV-eGFP/ORF23."	"PubMed:37287975"	"SRS17157640"	"RNA-Seq"	"VACCINE AND INFECTIOUS DISEASE INSTITUTE (VAXINFECTIO), UNIVERSITY OF ANTWERP"	"SRX19795219"	"GSM7120144"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"32"	"1079134"	"569"	"40366459"	"33"	"5409976"	"381"	"204891151"	"NextSeq 500"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	"GSM7120144"	"ILLUMINA"	"SRP429741"	"2023-04-19T00:00:00"	"253"	"148"	"579"	""	""	"0"	""	""	""	""
"SRR23991564"	"1"	"PRJNA949617"	"SAMN33950812"	"Lack of strong innate immune reactivity renders macrophages alone unable to control productive Varicella-Zoster Virus infection in an isogenic human iPSC-derived neuronal co-culture model."	"With Varicella-Zoster Virus (VZV) being an exclusive human pathogen, human induced pluripotent stem cell (hiPSC)-derived neural cell culture models are an emerging tool to investigate VZV neuro-immune interactions. Using a compartmentalized hiPSC-derived neuronal model allowing axonal VZV infection, we previously demonstrated that paracrine interferon (IFN)-α2 signalling is required to activate a broad spectrum of interferon-stimulated genes able to counteract a productive VZV infection in hiPSC-neurons. In this new study, we now investigated whether innate immune signalling by VZV-challenged macrophages was able to orchestrate an antiviral immune response in VZV-infected hiPSC-neurons. In order to establish an isogenic hiPSC-neuron / hiPSC-macrophage co-culture model, hiPSC-macrophages were generated and characterised for phenotype, gene expression, cytokine production and phagocytic capacity. Even though immunological competence of hiPSC-macrophages was shown following stimulation with the VZV mimic poly(dA:dT) or treatment with IFN-α2, hiPSC-macrophages in co-culture with VZV-infected hiPSC-neurons were unable to mount an antiviral immune response capable of suppressing a productive neuronal VZV infection. Subsequently, a comprehensive RNA-Seq analysis confirmed the lack of strong immune responsiveness by hiPSC-neurons and hiPSC-macrophages upon, respectively, VZV infection or challenge. This may suggest the need of other cell types, like T-cells or other innate immune cells, to (co-)orchestrate an efficient antiviral immune response against VZV-infected neurons.Overall design: We generated bulk RNA-seq samples from both hiPSC-neurons and hiPSC-macrophages, stimulated with the pro-inflammatory pdAT or cell-free VZV-eGFP/ORF23."	"PubMed:37287975"	"SRS17157636"	"RNA-Seq"	"VACCINE AND INFECTIOUS DISEASE INSTITUTE (VAXINFECTIO), UNIVERSITY OF ANTWERP"	"SRX19795214"	"GSM7120139"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"32"	"946542"	"516"	"36557145"	"33"	"4291670"	"396"	"164155625"	"NextSeq 500"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	"GSM7120139"	"ILLUMINA"	"SRP429741"	"2023-04-19T00:00:00"	"205"	"149"	"470"	""	""	"0"	""	""	""	""
"ERR338419"	"1"	"PRJEB4204"	"SAMEA2148322"	"VZV infection of primary keratinocytes"	"Our aim was to investigate the interaction between epidermal differentiation and VZV infection.  By means of a calcium-induced keratinocyte differentiation model and RNA-seq we show VZV infection has a profound effect on differentiating keratinocytes and hijacks the normal process of epidermal gene expression to generate a signature resembling patterns of gene expression seen in both heritable and acquired skin-blistering disorders.  Analysis of the viral transcriptome provides evidence that VZV replication in skin is tightly linked to differentiation and critically, that late viral gene expression is associated with cellular differentiation.  The experiment was performed on human primary keratinocytes under four conditions: undifferentiated/uninfected,  uninfected/differentiated, VZV-infected/undifferentiated and VZV-infected/differentiated."	""	"ERS317043"	"RNA-Seq"	"UCL-Gen"	"ERX278719"	"SAMEA2148322"	"Homo sapiens"	"-0.13466"	"51.52462"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"286"	"8462"	"3346"	"1390322"	"36"	"2513051"	"326"	"90468962"	"Illumina Genome Analyzer IIx"	"PAIRED"	"cDNA"	"TRANSCRIPTOMIC"	"KCV3"	"ILLUMINA"	"ERP003467"	"2014-05-30T00:00:00"	"836"	"65"	"1202"	""	""	"17"	"0.95"	"1"	"0.5"	"1"
"SRR19738231"	"1"	"PRJNA850448"	"SAMN29182097"	"Transcriptional response to VZV infection is modulated by RNA Polymerase III in lung epithelial cell lines"	"Short interspersed nuclear elements (SINEs) are retrotransposons that generate exclusively double-stranded noncoding RNAs transcribed by the ancestral RNA polymerase III (Pol III), a multi-subunit polymerase. Although SINE ncRNAs are generally transcriptionally repressed, they can be induced in response to viral infections and can stimulate immune signaling pathways. Indeed, mutations in Pol III have been associated with poor antiviral interferon response following infection with varicella zoster virus (VZV). In this study, we probed the role of Pol III transcripts in the detection and initial immune response to VZV by characterizing the transcriptional response following VZV infection of wild type A549 lung epithelial cells as well as A549 cells lacking specific RNA sensor MAVS, or interferon-stimulated genes RNase L and PKR in presence or absence of functional RNA Pol III. Multiple components of the antiviral sensing and interferon signaling pathways were involved in restricting VZV replication in lung epithelial cells thus suggesting an innate defense system with built-in redundancy. In addition, RNase L deficiency led to a unique transcription profile indicating that RNA Pol III transcriptcs can act as immune sensors of VZV infection. Collectively, these findings suggest an essential role for RNA Pol III in the antiviral response to VZV infection."	"PMC:9359802"	"SRS13477242"	"RNA-Seq"	"UNIVERSITY OF KENTUCKY"	"SRX15784149"	"A549_TLR3KO"	"Homo sapiens"	""	""	""	""	""	""	""	""	"lung"	"tissue"	"lung"	"BTO_0000763"	"354"	"2550722"	"14640"	"417464428"	"61"	"20200449"	"2819"	"1160528588"	"Illumina HiSeq 4000"	"PAIRED"	"cDNA"	"GENOMIC"	"TLR3-_siBrf1_Infected_-45-R"	"ILLUMINA"	"SRP382324"	"2022-07-12T00:00:00"	"7414"	"284"	"24531"	"Human"	""	"0"	""	""	""	""
"SRR19738295"	"1"	"PRJNA850448"	"SAMN29182094"	"Transcriptional response to VZV infection is modulated by RNA Polymerase III in lung epithelial cell lines"	"Short interspersed nuclear elements (SINEs) are retrotransposons that generate exclusively double-stranded noncoding RNAs transcribed by the ancestral RNA polymerase III (Pol III), a multi-subunit polymerase. Although SINE ncRNAs are generally transcriptionally repressed, they can be induced in response to viral infections and can stimulate immune signaling pathways. Indeed, mutations in Pol III have been associated with poor antiviral interferon response following infection with varicella zoster virus (VZV). In this study, we probed the role of Pol III transcripts in the detection and initial immune response to VZV by characterizing the transcriptional response following VZV infection of wild type A549 lung epithelial cells as well as A549 cells lacking specific RNA sensor MAVS, or interferon-stimulated genes RNase L and PKR in presence or absence of functional RNA Pol III. Multiple components of the antiviral sensing and interferon signaling pathways were involved in restricting VZV replication in lung epithelial cells thus suggesting an innate defense system with built-in redundancy. In addition, RNase L deficiency led to a unique transcription profile indicating that RNA Pol III transcriptcs can act as immune sensors of VZV infection. Collectively, these findings suggest an essential role for RNA Pol III in the antiviral response to VZV infection."	"PMC:9359802"	"SRS13477239"	"RNA-Seq"	"UNIVERSITY OF KENTUCKY"	"SRX15784085"	"A549_MAVSKO"	"Homo sapiens"	""	""	""	""	""	""	""	""	"lung"	"tissue"	"lung"	"BTO_0000763"	"232"	"2541753"	"5946"	"294761764"	"75"	"10860664"	"2369"	"688383098"	"Illumina HiSeq 4000"	"PAIRED"	"cDNA"	"GENOMIC"	"MAVS_siBrf1_Infected_-15"	"ILLUMINA"	"SRP382324"	"2022-07-12T00:00:00"	"2754"	"282"	"9132"	"Human"	""	"0"	""	""	""	""
"SRR24880921"	"1"	"PRJNA981662"	"SAMN35682341"	"Metagenome sequencing of skin lesions"	"The objective of this study was to do metagenomic sequencing of sample collected from skin lesions of the patient in Pakistan."	""	"SRS17942818"	"WGS"	"NATIONAL INSTITUTE OF HEALTH"	"SRX20644360"	"NIH-PAK-MG1"	"Human alphaherpesvirus 3"	"73.48"	"32.57"	"lat_lon"	"{""geo_loc_name"": [73.07544, 33.70964], ""geo_loc_name_sam"": [73.07544, 33.70964], ""geo_loc_name_country_calc"": [""73.07544"", ""33.70964""]}"	""	""	""	""	""	""	""	""	"151"	"661629"	"40153"	"62099754"	"73"	"5849396"	"5374"	"345682511"	"Illumina iSeq 100"	"PAIRED"	"unspecified"	"METAGENOMIC"	"NIH-MG1"	"ILLUMINA"	"SRP441930"	"2023-06-09T00:00:00"	"425"	"286"	"1287"	"MIGS.vi, MIGS/MIMS/MIMARKS.human-skin"	"2023-04-18"	"1"	"1"	"1"	"1"	"1"
"SRR19738286"	"1"	"PRJNA850448"	"SAMN29182095"	"Transcriptional response to VZV infection is modulated by RNA Polymerase III in lung epithelial cell lines"	"Short interspersed nuclear elements (SINEs) are retrotransposons that generate exclusively double-stranded noncoding RNAs transcribed by the ancestral RNA polymerase III (Pol III), a multi-subunit polymerase. Although SINE ncRNAs are generally transcriptionally repressed, they can be induced in response to viral infections and can stimulate immune signaling pathways. Indeed, mutations in Pol III have been associated with poor antiviral interferon response following infection with varicella zoster virus (VZV). In this study, we probed the role of Pol III transcripts in the detection and initial immune response to VZV by characterizing the transcriptional response following VZV infection of wild type A549 lung epithelial cells as well as A549 cells lacking specific RNA sensor MAVS, or interferon-stimulated genes RNase L and PKR in presence or absence of functional RNA Pol III. Multiple components of the antiviral sensing and interferon signaling pathways were involved in restricting VZV replication in lung epithelial cells thus suggesting an innate defense system with built-in redundancy. In addition, RNase L deficiency led to a unique transcription profile indicating that RNA Pol III transcriptcs can act as immune sensors of VZV infection. Collectively, these findings suggest an essential role for RNA Pol III in the antiviral response to VZV infection."	"PMC:9359802"	"SRS13477240"	"RNA-Seq"	"UNIVERSITY OF KENTUCKY"	"SRX15784094"	"A549_PKRKO"	"Homo sapiens"	""	""	""	""	""	""	""	""	"lung"	"tissue"	"lung"	"BTO_0000763"	"257"	"1094843"	"14437"	"173790044"	"91"	"6689449"	"2895"	"449010709"	"Illumina HiSeq 4000"	"PAIRED"	"cDNA"	"GENOMIC"	"PKR_siBrf1_Infected_-33-R"	"ILLUMINA"	"SRP382324"	"2022-07-12T00:00:00"	"1751"	"283"	"5832"	"Human"	""	"0"	""	""	""	""
